neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_capped,log_price_capped,euclid_distance_manhattan
Brooklyn,Crown Heights,-0.647634695693868,0.016666666666793187,Entire home/apt,85,6.75,0.6521739130434783,0.05464480874316938,1,0.6035242290748899,85.0,4.442651256490317,0.11569198113957291
Manhattan,West Village,0.13870062298893704,-0.9985042735041025,Entire home/apt,350,-0.5,4.3478260869565215,2.1366120218579234,1,-0.19823788546255505,350.0,5.857933154483459,0.06801159092390546
Manhattan,SoHo,0.05107140412127726,-1.1115384615383272,Private room,76,-0.25,2.391304347826087,0.9016393442622951,2,0.31277533039647576,76.0,4.330733340286331,0.07624987999991113
Brooklyn,Canarsie,-1.1431505442597085,1.5835470085469499,Entire home/apt,46,-0.5,2.3043478260869565,0.8579234972677595,1,0.15418502202643172,46.0,3.828641396489095,0.17346223940673536
Brooklyn,Williamsburg,-0.19853494899713595,0.10235042735041405,Private room,95,0.5,-0.21739130434782608,,1,-0.19823788546255505,95.0,4.553876891600541,0.08376653508412603
Brooklyn,Crown Heights,-0.6553022523447907,0.1905982905983438,Entire home/apt,79,0.25,-0.13043478260869565,-0.34972677595628415,1,-0.19823788546255505,79.0,4.3694478524670215,0.11733370913765205
Brooklyn,Greenpoint,-0.04682686383248657,0.030128205128352088,Entire home/apt,350,-0.25,0.0,-0.28415300546448086,1,-0.19823788546255505,350.0,5.857933154483459,0.0722636284724227
Manhattan,SoHo,0.044499212706158996,-0.9910256410255261,Entire home/apt,205,-0.25,4.521739130434782,1.9508196721311477,1,-0.05726872246696035,205.0,5.3230099791384085,0.0737674304825725
Manhattan,Upper East Side,0.6080646265489261,-0.14465811965786693,Private room,190,-0.5,0.43478260869565216,-0.021857923497267718,2,0.07929515418502203,190.0,5.247024072160486,0.02373924388012231
Brooklyn,Clinton Hill,-0.5463134113781668,-0.1064102564100131,Entire home/apt,120,-0.25,-0.17391304347826086,-0.3715846994535519,1,-0.19823788546255505,120.0,4.787491742782046,0.1078722916230118
Manhattan,Financial District,-0.17676456493469656,-1.1442307692306846,Private room,135,0.0,3.0869565217391304,1.2076502732240437,1,1.2907488986784141,135.0,4.90527477843843,0.09139255166588517
Brooklyn,Midwood,-1.4906551653317883,0.04743589743607067,Entire home/apt,111,21.75,-0.21739130434782608,,1,1.4096916299559472,111.0,4.709530201312334,0.17716247063077487
Brooklyn,Midwood,-1.4090504552612473,-0.20192307692307984,Entire home/apt,85,1.0,-0.17391304347826086,-0.3715846994535519,1,-0.19823788546255505,85.0,4.442651256490317,0.17073464938318644
Manhattan,Upper West Side,1.0931745053741384,-0.23995726495719066,Private room,80,-0.5,1.608695652173913,0.53551912568306,1,-0.19823788546255505,80.0,4.382026634673881,0.0120312426623355
Manhattan,Washington Heights,1.742041486958335,0.35641025641039265,Private room,49,1.0,0.21739130434782608,-0.1420765027322404,1,0.13656387665198239,49.0,3.8918202981106265,0.06541987618453432
Manhattan,Harlem,1.2874649140822891,0.4286324786324546,Private room,51,-0.25,0.6956521739130435,0.0819672131147541,1,-0.19823788546255505,51.0,3.9318256327243257,0.04041976001907129
Manhattan,Chelsea,0.2527555281713995,-0.981196581196384,Entire home/apt,149,0.5,0.043478260869565216,-0.2622950819672131,1,-0.19823788546255505,149.0,5.003946305945459,0.06063129307544461
Brooklyn,Williamsburg,-0.1414390360786426,-0.020512820512649223,Private room,55,-0.5,-0.21739130434782608,,1,-0.19823788546255505,55.0,4.007333185232471,0.07875585692505711
Manhattan,Upper West Side,0.6598206339426297,-0.5602564102562487,Entire home/apt,270,-0.25,0.13043478260869565,-0.15846994535519124,1,-0.19823788546255505,270.0,5.598421958998375,0.02501793356774627
Bronx,Allerton,1.8693776956254609,1.9675213675213856,Private room,49,0.0,-0.17391304347826086,-0.3715846994535519,1,-0.19823788546255505,49.0,3.8918202981106265,0.12363999433840234
Manhattan,East Village,0.053125213938459155,-0.3982905982903595,Private room,75,-0.25,0.6086956521739131,0.14754098360655737,2,1.1365638766519823,75.0,4.31748811353631,0.0644298727299715
Manhattan,Harlem,1.3633189566646624,0.18867521367526396,Private room,55,4.5,0.08695652173913043,-0.2349726775956284,1,1.0616740088105727,55.0,4.007333185232471,0.03728101527587257
Bronx,Allerton,2.0202642568631597,2.2805555555553068,Private room,70,-0.5,-0.08695652173913043,-0.32786885245901637,2,-0.19823788546255505,70.0,4.248495242049359,0.14194726661685594
Queens,Long Island City,0.44731977818850127,0.49850427350425436,Private room,54,-0.5,2.9565217391304346,1.185792349726776,9,1.0308370044052864,54.0,3.9889840465642745,0.04893101368252501
Brooklyn,Williamsburg,-0.2272882864380716,-0.025000000000037957,Private room,55,0.5,-0.13043478260869565,-0.34972677595628415,1,-0.19823788546255505,55.0,4.007333185232471,0.08495733046653481
Manhattan,Nolita,-0.016978161155649214,-0.8337606837604651,Private room,142,-0.25,1.6956521739130435,0.6010928961748634,1,0.8854625550660793,142.0,4.955827057601261,0.07463738808399122
Queens,Flushing,0.4236325049633069,3.045299145298944,Private room,50,-0.25,2.130434782608696,0.7486338797814207,4,0.5682819383259912,50.0,3.912023005428146,0.15760573371549108
Queens,East Elmhurst,0.516190867392281,1.6897435897435236,Private room,50,-0.5,4.0,1.7158469945355188,2,0.4581497797356828,50.0,3.912023005428146,0.09470722517315705
Brooklyn,Crown Heights,-0.7055521325392146,0.2948717948718377,Entire home/apt,109,-0.5,3.8260869565217392,1.6065573770491806,1,0.14977973568281938,109.0,4.6913478822291435,0.1218407263602731
Manhattan,Hell's Kitchen,0.5584993496268312,-0.7581196581194258,Private room,100,-0.5,0.17391304347826086,-0.20218579234972678,1,-0.19823788546255505,100.0,4.605170185988092,0.03666297587485733
Brooklyn,Gravesend,-1.5773259396180705,-0.40277777777774826,Private room,40,-0.5,3.9130434782608696,1.622950819672131,2,1.3612334801762114,40.0,3.6888794541139363,0.18320092794524773
Manhattan,Upper West Side,0.8701307592250521,-0.4861111111111069,Private room,100,-0.5,0.391304347826087,-0.09289617486338794,1,-0.09251101321585903,100.0,4.605170185988092,0.012774760271735101
Queens,Glendale,-0.24549873348395213,1.3074786324787282,Entire home/apt,99,0.25,2.4782608695652173,0.9234972677595629,1,0.15859030837004406,99.0,4.59511985013459,0.1119047474417393
Queens,Astoria,0.698158417197243,0.7066239316240598,Entire home/apt,125,-0.25,1.9130434782608696,0.6939890710382514,5,0.18061674008810572,125.0,4.8283137373023015,0.046903489209224054
Brooklyn,Bedford-Stuyvesant,-0.5067433422332248,-0.04594017094017321,Private room,75,-0.25,0.0,-0.28415300546448086,1,-0.1277533039647577,75.0,4.31748811353631,0.10517890710593904
Brooklyn,Gowanus,-0.62846580406661,-0.8732905982904734,Entire home/apt,350,0.0,-0.21739130434782608,,1,-0.19823788546255505,350.0,5.857933154483459,0.1176514513297678
Manhattan,Upper East Side,0.5656192236598517,-0.21367521367499825,Entire home/apt,250,-0.25,3.4782608695652173,1.3989071038251364,2,1.1497797356828194,250.0,5.521460917862246,0.02651950602858381
Manhattan,Upper West Side,0.857260217703864,-0.3160256410254123,Entire home/apt,79,6.75,-0.17391304347826086,-0.36612021857923494,16,1.251101321585903,79.0,4.3694478524670215,0.006617439081698902
Brooklyn,Williamsburg,-0.15540494283563516,0.24615384615391622,Private room,90,0.5,0.34782608695652173,-0.06557377049180327,2,0.9251101321585903,90.0,4.499809670330265,0.08223175663938687
Manhattan,Lower East Side,-0.06599575545974458,-0.6166666666664895,Private room,80,-0.25,1.608695652173913,0.5027322404371584,1,0.1145374449339207,80.0,4.382026634673881,0.07487317343348136
Brooklyn,Flatbush,-1.01198055726717,-0.14252136752134772,Private room,29,0.0,-0.21739130434782608,,1,-0.19823788546255505,29.0,3.367295829986474,0.14178756821386226
Queens,Long Island City,0.5261860751694339,0.625213675213781,Entire home/apt,85,0.25,0.34782608695652173,-0.11475409836065571,1,-0.19823788546255505,85.0,4.442651256490317,0.04961222631569461
Manhattan,Upper East Side,0.5482303005408244,-0.10170940170918501,Private room,55,6.75,-0.17391304347826086,-0.36612021857923494,9,1.2158590308370043,55.0,4.007333185232471,0.02841004927837997
Manhattan,Lower East Side,-0.05298829328412954,-0.7839743589741323,Private room,150,0.0,3.130434782608696,1.3005464480874316,1,0.06167400881057269,150.0,5.0106352940962555,0.07625232127614712
Brooklyn,Williamsburg,-0.08790306017670817,-0.22970085470086604,Entire home/apt,250,0.25,1.5217391304347827,0.46994535519125685,1,-0.01762114537444934,250.0,5.521460917862246,0.07424001077586449
Manhattan,Harlem,1.4497158896419937,0.28760683760700434,Private room,50,-0.5,-0.13043478260869565,-0.34972677595628415,1,-0.19823788546255505,50.0,3.912023005428146,0.04508605660290132
Queens,Long Island City,0.5554870952282719,0.5079059829059106,Private room,60,6.75,-0.043478260869565216,-0.3060109289617486,1,-0.19823788546255505,60.0,4.0943445622221,0.04394807049233542
Queens,Long Island City,0.3346340795508916,0.7061965811965737,Private room,60,-0.5,0.08695652173913043,-0.21857923497267756,1,-0.19823788546255505,60.0,4.0943445622221,0.06161787078436907
Bronx,Baychester,2.0373793386732357,2.42927350427338,Entire home/apt,75,0.25,2.782608695652174,1.0710382513661203,2,0.32599118942731276,75.0,4.31748811353631,0.14843557659805834
Manhattan,Murray Hill,0.3639350996097295,-0.43418803418795116,Entire home/apt,175,6.75,-0.21739130434782608,,50,0.5947136563876652,175.0,5.1647859739235145,0.04234488989241013
Brooklyn,Bedford-Stuyvesant,-0.41952488532904036,0.21239316239314748,Private room,33,0.75,-0.21739130434782608,,1,-0.19823788546255505,33.0,3.4965075614664802,0.10060215753153667
Manhattan,Murray Hill,0.36311357568287617,-0.43589743589728797,Entire home/apt,175,6.75,0.0,-0.2786885245901639,50,0.44933920704845814,175.0,5.1647859739235145,0.042421528732473714
Brooklyn,Gowanus,-0.6060108167317442,-0.7685897435894935,Entire home/apt,119,14.25,-0.043478260869565216,-0.2896174863387978,2,0.4889867841409692,119.0,4.77912349311153,0.11489122681910874
Manhattan,Upper East Side,0.6829602245498246,-0.03034188034179145,Entire home/apt,148,6.75,-0.13043478260869565,-0.10928961748633877,29,0.9647577092511013,148.0,4.997212273764115,0.020202665665698036
Brooklyn,Williamsburg,-0.21455466557131037,0.27435897435888484,Private room,77,0.75,1.0869565217391304,0.2568306010928961,1,0.1145374449339207,77.0,4.343805421853684,0.0867478103469992
Manhattan,Gramercy,0.13828986102546176,-0.6126068376065869,Entire home/apt,118,0.0,4.260869565217392,1.80327868852459,1,-0.12334801762114538,118.0,4.770684624465665,0.060449648468791466
Manhattan,Hell's Kitchen,0.5357705209831116,-0.7098290598289904,Private room,350,0.0,1.0,0.21311475409836073,1,0.13656387665198239,350.0,5.857933154483459,0.036466645033514586
Manhattan,Upper West Side,0.9390018484288319,-0.3739316239315506,Entire home/apt,170,0.0,-0.21739130434782608,,1,-0.19823788546255505,170.0,5.135798437050262,0.006832400749379908
Queens,Astoria,0.46498254261657684,0.733760683760617,Private room,60,-0.5,5.391304347826087,2.398907103825137,1,0.22026431718061673,60.0,4.0943445622221,0.05635602984596083
Brooklyn,Sheepshead Bay,-1.8195385773945123,-0.1183760683759782,Entire home/apt,105,-0.25,0.7391304347826086,0.0819672131147541,1,-0.19823788546255505,105.0,4.653960350157523,0.20077657482883868
Brooklyn,Bushwick,-0.36105976586569427,0.6284188034187116,Entire home/apt,100,0.25,0.8695652173913043,0.18032786885245905,1,0.048458149779735685,100.0,4.605170185988092,0.1023785646509978
Queens,Flushing,0.4184295200930414,3.0959401709399454,Private room,50,-0.25,2.0,0.6885245901639344,4,0.4889867841409692,50.0,3.912023005428146,0.15999896124662172
Brooklyn,Williamsburg,-0.17005545286515136,0.3081196581196536,Private room,65,-0.5,-0.17391304347826086,0.15300546448087432,1,0.28634361233480177,65.0,4.174387269895637,0.08408314040281828
Brooklyn,Carroll Gardens,-0.5448072841788871,-0.8963675213674315,Entire home/apt,245,0.0,0.8260869565217391,0.13661202185792348,1,-0.14096916299559473,245.0,5.501258210544727,0.11205288795921739
Manhattan,East Village,0.08242623399739431,-0.5068376068374991,Private room,80,-0.5,0.13043478260869565,-0.2240437158469945,2,-0.19823788546255505,80.0,4.382026634673881,0.0631545730727394
Manhattan,Hell's Kitchen,0.49017594304095363,-0.7495726495724381,Entire home/apt,155,-0.5,-0.21739130434782608,,1,-0.19823788546255505,155.0,5.043425116919247,0.04023900222421536
Queens,Kew Gardens Hills,-0.00931060450472655,3.1047008547006762,Private room,40,0.75,-0.08695652173913043,-0.22950819672131145,2,0.19383259911894274,40.0,3.6888794541139363,0.1703859445494212
Brooklyn,East Flatbush,-0.9606353118368444,0.2777777777778621,Private room,50,-0.5,-0.21739130434782608,,1,-0.19823788546255505,50.0,3.912023005428146,0.1400023017667903
Brooklyn,Park Slope,-0.6739234613542437,-0.6132478632478159,Private room,40,1.0,-0.13043478260869565,-0.34972677595628415,2,-0.19823788546255505,40.0,3.6888794541139363,0.11841453331412113
Manhattan,West Village,0.13130690764696548,-1.0331196581195397,Entire home/apt,254,-0.25,-0.043478260869565216,-0.30054644808743164,1,-0.19823788546255505,254.0,5.537334267018537,0.069336155791917
Brooklyn,Crown Heights,-0.7477236941193379,0.12564102564111518,Private room,80,0.5,0.5652173913043478,0.0,1,1.1762114537444934,80.0,4.382026634673881,0.12354890934362847
Brooklyn,Bedford-Stuyvesant,-0.6008078318614787,0.5337606837606169,Entire home/apt,299,-0.25,2.347826086956522,0.8688524590163934,1,0.5947136563876652,299.0,5.700443573390687,0.11726323422112722
Brooklyn,East Flatbush,-0.9924009036764367,0.6444444444445794,Private room,67,0.0,0.043478260869565216,-0.24590163934426226,5,1.1541850220264318,67.0,4.204692619390966,0.14613160814827436
Manhattan,Upper East Side,0.5431642363249859,-0.11196581196581326,Private room,110,-0.25,0.17391304347826086,-0.19672131147540983,2,-0.19823788546255505,110.0,4.700480365792417,0.02867653047354367
Manhattan,Chelsea,0.21578695146163895,-0.8970085470083569,Private room,150,-0.5,-0.17391304347826086,-0.3715846994535519,1,-0.19823788546255505,150.0,5.0106352940962555,0.060729370983076375
Manhattan,East Harlem,0.9763811871020677,0.3076923076924712,Private room,75,1.0,-0.21739130434782608,,1,-0.19823788546255505,75.0,4.31748811353631,0.025351374716174532
Brooklyn,Williamsburg,-0.19976723488746453,-0.1326923076922055,Private room,80,-0.5,0.6086956521739131,0.21311475409836073,2,-0.19823788546255505,80.0,4.382026634673881,0.0825327698553758
Brooklyn,Carroll Gardens,-0.5442596015609849,-0.9044871794869332,Entire home/apt,800,0.0,-0.17391304347826086,-0.36612021857923494,1,-0.19823788546255505,799.0,6.683360945766275,0.11212104753346179
Bronx,Mount Hope,1.758608886150509,1.1100427350427333,Entire home/apt,48,21.75,-0.13043478260869565,-0.3060109289617486,7,0.21145374449339208,48.0,3.871201010907891,0.08718405817578839
Brooklyn,Bedford-Stuyvesant,-0.4072020264257544,0.10470085470097992,Private room,52,0.75,0.0,-0.28415300546448086,1,-0.19823788546255505,52.0,3.9512437185814275,0.09880093977285909
Manhattan,Upper East Side,0.7722324912712883,0.08910256410259816,Entire home/apt,200,-0.25,-0.17391304347826086,-0.3715846994535519,1,-0.19823788546255505,200.0,5.298317366548036,0.01875715330213394
Queens,Laurelton,-0.7307455329636887,4.452777777777521,Private room,37,-0.25,0.13043478260869565,-0.1912568306010929,5,-0.19823788546255505,37.0,3.6109179126442243,0.2503833582728663
Manhattan,Battery Park City,-0.06380502498803849,-1.272222222222062,Entire home/apt,200,-0.5,-0.043478260869565216,-0.3060109289617486,1,-0.19823788546255505,200.0,5.298317366548036,0.08739404613588242
Staten Island,West Brighton,-1.2125693160813906,-3.4482905982901317,Private room,45,-0.25,1.826086956521739,0.6393442622950819,3,0.7136563876651982,45.0,3.8066624897703196,0.21715467598005145
Brooklyn,Williamsburg,-0.15951256247009624,0.33333333333343457,Private room,119,0.0,0.21739130434782608,-0.180327868852459,3,0.5947136563876652,119.0,4.77912349311153,0.0837119883887597
Queens,Flushing,0.44731977818850127,2.6299145299143056,Private room,60,-0.25,1.7391304347826086,0.5737704918032787,2,0.0,60.0,4.0943445622221,0.13833035314058
Queens,Long Island City,0.44773054015197655,0.4066239316239079,Private room,259,-0.25,-0.08695652173913043,-0.27322404371584696,2,-0.19823788546255505,259.0,5.556828061699537,0.04602045197517432
Bronx,Kingsbridge,1.9715205038680155,1.037820512820368,Private room,55,0.5,-0.08695652173913043,-0.32786885245901637,2,1.4052863436123348,55.0,4.007333185232471,0.0965193623062134
Brooklyn,Bushwick,-0.36064900390231625,0.5549145299144952,Shared room,25,-0.5,4.3478260869565215,1.9125683060109289,7,0.16299559471365638,25.0,3.2188758248682006,0.10105210537143536
Manhattan,Upper East Side,0.5897172588485213,0.030341880342095104,Private room,90,-0.25,-0.17391304347826086,-0.3715846994535519,1,-0.19823788546255505,90.0,4.499809670330265,0.027562645010953655
Queens,Flushing,0.4851098788252124,2.892948717948454,Entire home/apt,98,-0.5,1.2608695652173914,0.360655737704918,1,0.04405286343612335,98.0,4.584967478670572,0.14964732573620224
Brooklyn,Park Slope,-0.7165057848977451,-0.4532051282050065,Private room,149,-0.5,-0.21739130434782608,,4,-0.19823788546255505,149.0,5.003946305945459,0.12060792884383986
Manhattan,Midtown,0.40980351886083854,-0.34807692307684424,Private room,515,0.0,-0.21739130434782608,,1,-0.19823788546255505,515.0,6.244166900663736,0.03829867491180207
Brooklyn,Bushwick,-0.4129526939139221,0.9891025641024463,Entire home/apt,137,0.25,2.4347826086956523,0.896174863387978,1,0.3568281938325991,137.0,4.919980925828125,0.11335378423325167
Brooklyn,Bushwick,-0.4122680906414957,0.8079059829060624,Entire home/apt,70,-0.25,3.8260869565217392,1.6174863387978142,1,0.42731277533039647,70.0,4.248495242049359,0.10929078323444877
Brooklyn,Kensington,-1.1034435544602426,-0.32820512820512043,Shared room,60,0.25,-0.17391304347826086,-0.3442622950819672,2,-0.19823788546255505,60.0,4.0943445622221,0.14848282931032675
Manhattan,Upper West Side,0.6911754638187467,-0.5209401709399835,Entire home/apt,200,0.0,0.7391304347826086,0.09836065573770494,1,-0.07488986784140969,200.0,5.298317366548036,0.022080409869384986
Brooklyn,Borough Park,-1.1384952420073453,-0.5641025641024083,Private room,50,-0.25,4.913043478260869,2.1530054644808745,2,0.0,50.0,3.912023005428146,0.15178312488547757
Brooklyn,Bushwick,-0.38433627712741336,0.6476495726495101,Private room,45,0.0,-0.043478260869565216,-0.3060109289617486,2,-0.16299559471365638,45.0,3.8066624897703196,0.10429540977434504
Manhattan,Hell's Kitchen,0.5397412199630485,-0.8544871794868574,Entire home/apt,125,-0.25,0.043478260869565216,-0.21857923497267756,1,-0.19823788546255505,125.0,4.8283137373023015,0.04079066559888268
Manhattan,Washington Heights,1.758608886150509,0.3771367521367849,Private room,45,-0.25,0.13043478260869565,-0.2240437158469945,1,-0.19823788546255505,45.0,3.8066624897703196,0.06692588437965964
Brooklyn,Bushwick,-0.19018278907378688,0.7288461538460458,Private room,45,-0.25,-0.21739130434782608,,1,-0.19823788546255505,45.0,3.8066624897703196,0.09319526007259718
Manhattan,Harlem,1.0689395495310419,0.06559829059845768,Entire home/apt,112,0.0,-0.17391304347826086,-0.3715846994535519,1,-0.19823788546255505,112.0,4.718498871295094,0.017174134621572683
Queens,Astoria,0.6197028821797856,0.7427350427350907,Private room,55,-0.5,-0.21739130434782608,,1,-0.19823788546255505,55.0,4.007333185232471,0.050758984426399256
Manhattan,Upper East Side,0.6598206339426297,0.016239316239307154,Entire home/apt,105,-0.25,0.6956521739130435,0.05464480874316938,1,-0.19823788546255505,105.0,4.653960350157523,0.022735386515291806
Manhattan,Greenwich Village,0.09502293420963134,-0.9049145299144193,Entire home/apt,175,0.0,-0.08695652173913043,-0.32786885245901637,1,-0.19823788546255505,175.0,5.1647859739235145,0.06861096122341036
Brooklyn,Bedford-Stuyvesant,-0.4934620387485614,0.0008547008546684134,Private room,65,-0.25,-0.21739130434782608,,2,0.6343612334801763,65.0,4.174387269895637,0.10441485574380299
Brooklyn,Fort Greene,-0.4930512767851834,-0.37948717948704713,Private room,96,-0.25,0.2608695652173913,-0.15846994535519124,1,-0.19823788546255505,96.0,4.564348191467836,0.10406907033312313
Manhattan,Inwood,1.9759019648114275,0.7626068376068146,Entire home/apt,78,0.25,0.08695652173913043,-0.2349726775956284,1,-0.19823788546255505,78.0,4.356708826689592,0.08946328911905237
Brooklyn,Williamsburg,-0.09803518860828801,-0.02072649572639224,Private room,120,0.0,-0.043478260869565216,-0.3060109289617486,1,-0.19823788546255505,120.0,4.787491742782046,0.07560997288718213
Manhattan,East Harlem,1.0160881769014365,0.43418803418795116,Private room,49,1.0,0.0,-0.2786885245901639,1,-0.19823788546255505,49.0,3.8918202981106265,0.03168111424806811
Queens,Flushing,0.43294310946803344,3.0621794871791765,Private room,66,-0.25,2.217391304347826,0.8469945355191256,4,0.07929515418502203,66.0,4.189654742026425,0.15821694093868874
Bronx,Throgs Neck,1.4709385910864334,2.790170940170858,Entire home/apt,95,-0.5,11.347826086956522,5.256830601092895,1,1.3215859030837005,95.0,4.553876891600541,0.1467372352199642
Brooklyn,Bushwick,-0.3418908742384362,0.5254273504273722,Private room,43,0.0,-0.13043478260869565,-0.34972677595628415,1,-0.19823788546255505,43.0,3.7612001156935624,0.09927776236398365
Brooklyn,Williamsburg,-0.21523926884373676,-0.0004273504271823813,Private room,70,-0.5,1.4782608695652173,0.715846994535519,1,-0.1894273127753304,70.0,4.248495242049359,0.08422118320232631
Brooklyn,Sunset Park,-0.8679400287534433,-0.7861111111109551,Entire home/apt,265,-0.25,0.6521739130434783,0.038251366120218615,1,-0.01762114537444934,265.0,5.579729825986222,0.13377679357796388
Brooklyn,East Flatbush,-1.1809406448963224,0.5226495726496239,Private room,44,0.25,0.8260869565217391,0.19125683060109294,4,0.18502202643171806,44.0,3.784189633918261,0.15803320473874696
Brooklyn,Bushwick,-0.31929896624914356,0.5083333333333966,Private room,35,-0.25,-0.13043478260869565,-0.34972677595628415,1,-0.19823788546255505,35.0,3.5553480614894135,0.09745126782140971
Manhattan,Midtown,0.28424727870194344,-0.5713675213672417,Shared room,55,-0.5,-0.17391304347826086,-0.3715846994535519,1,-0.19823788546255505,55.0,4.007333185232471,0.0497152340837313
Queens,Long Island City,0.4841514342438349,0.516025641025716,Private room,100,-0.25,0.34782608695652173,-0.11475409836065571,2,-0.19823788546255505,100.0,4.605170185988092,0.047632669461197125
Brooklyn,Bensonhurst,-1.5917026083385384,-0.8918803418800427,Entire home/apt,123,-0.25,2.4782608695652173,0.9617486338797814,2,0.3788546255506608,123.0,4.812184355372417,0.18666715243984275
Manhattan,Harlem,1.442459094954449,0.19166666666675522,Entire home/apt,100,0.0,-0.043478260869565216,-0.3060109289617486,1,-0.19823788546255505,100.0,4.605170185988092,0.04237691942554951
Manhattan,Upper East Side,0.7649756965838409,0.127136752136709,Entire home/apt,200,7.0,-0.08695652173913043,-0.2896174863387978,33,1.039647577092511,200.0,5.298317366548036,0.020502636415825976
Brooklyn,Canarsie,-1.1519134661464356,1.004487179487085,Private room,50,-0.5,3.0,1.180327868852459,2,0.5903083700440529,50.0,3.912023005428146,0.1625435353989772
Queens,Elmhurst,0.1245977955774203,1.5188034188034643,Private room,75,-0.5,-0.17391304347826086,-0.1420765027322404,3,1.4052863436123348,75.0,4.31748811353631,0.10068586047702921
Brooklyn,Bedford-Stuyvesant,-0.5197508044089372,0.41923076923079844,Entire home/apt,225,0.0,1.2608695652173914,0.4371584699453552,1,0.9383259911894273,225.0,5.41610040220442,0.11004234321387442
Brooklyn,Bedford-Stuyvesant,-0.5160539467379515,0.12735042735045202,Private room,51,-0.25,1.4782608695652173,0.453551912568306,1,1.0176211453744493,51.0,3.9318256327243257,0.1068187670777013
Brooklyn,Sunset Park,-1.0720887245842228,-1.2284188034187116,Private room,45,1.0,-0.08695652173913043,-0.32786885245901637,1,-0.19823788546255505,45.0,3.8066624897703196,0.15342562628192902
Brooklyn,Crown Heights,-0.7976997330048108,0.04786324786325306,Entire home/apt,125,0.0,-0.13043478260869565,-0.3333333333333333,1,-0.19823788546255505,125.0,4.8283137373023015,0.12674331895607027
Manhattan,Upper East Side,0.5632915725337186,-0.2228632478632151,Private room,88,-0.5,2.347826086956522,0.8852459016393441,1,-0.048458149779735685,88.0,4.477336814478207,0.0266814692249122
Brooklyn,East Flatbush,-1.0047237625796255,0.17414529914529364,Private room,70,-0.25,3.4782608695652173,1.4262295081967213,1,-0.1277533039647577,70.0,4.248495242049359,0.14245399116907526
Manhattan,Harlem,1.0824946943246565,-0.01901709401705541,Private room,55,-0.25,0.13043478260869565,-0.2240437158469945,1,-0.19823788546255505,55.0,4.007333185232471,0.01492548156676473
Queens,Long Island City,0.3722872595330785,0.2848290598292561,Entire home/apt,104,-0.5,0.08695652173913043,-0.24043715846994532,1,-0.19823788546255505,104.0,4.6443908991413725,0.047209305226829854
Manhattan,Chelsea,0.3847470390907914,-0.9258547008545546,Private room,90,-0.25,1.4782608695652173,0.45901639344262296,1,-0.12334801762114538,90.0,4.499809670330265,0.0513978871161137
Queens,Richmond Hill,-0.38693776956259474,2.78162393162387,Private room,59,-0.5,5.130434782608695,2.2568306010928962,5,-0.19823788546255505,59.0,4.07753744390572,0.17053257313487002
Manhattan,Washington Heights,1.5771890189635465,0.25128205128223036,Private room,55,1.0,0.9130434782608695,0.185792349726776,1,0.05286343612334802,55.0,4.007333185232471,0.05242916936210229
Queens,Forest Hills,-0.05271445197508115,2.217948717948644,Private room,175,-0.5,1.826086956521739,0.7759562841530055,2,0.5770925110132159,175.0,5.1647859739235145,0.13508933710696283
Queens,Flushing,0.36612583008143557,3.1963675213672795,Entire home/apt,1500,0.0,-0.21739130434782608,,6,0.9295154185022027,799.0,6.683360945766275,0.16548007855931668
Manhattan,Harlem,1.2064078866297476,0.17478632478652267,Entire home/apt,199,-0.25,0.0,-0.2622950819672131,2,0.07048458149779736,199.0,5.293304824724492,0.027722124738195568
Brooklyn,Bushwick,-0.3965222153762724,0.9679487179485681,Entire home/apt,150,0.0,0.043478260869565216,-0.24590163934426226,1,-0.19823788546255505,150.0,5.0106352940962555,0.11181899883293071
Manhattan,Midtown,0.5686314780584111,-0.5756410256408875,Entire home/apt,145,0.0,2.652173913043478,1.0327868852459015,1,-0.15859030837004406,145.0,4.976733742420574,0.030896229543431287
Manhattan,Hell's Kitchen,0.5361812829464896,-0.9273504273501484,Entire home/apt,220,0.0,0.13043478260869565,-0.2240437158469945,1,-0.19823788546255505,220.0,5.393627546352362,0.04347449482167992
Brooklyn,Park Slope,-0.7647018552748899,-0.4354700854701056,Entire home/apt,105,1.75,-0.043478260869565216,-0.28415300546448086,1,0.9383259911894273,105.0,4.653960350157523,0.12404748203812742
Brooklyn,Crown Heights,-0.7096597521736757,-0.04551282051268718,Entire home/apt,185,0.0,0.17391304347826086,-0.16939890710382513,1,-0.19823788546255505,185.0,5.220355825078324,0.11995723779747483
Brooklyn,Bushwick,-0.38570548367226615,0.6384615384615968,Private room,45,0.0,0.13043478260869565,-0.2240437158469945,2,-0.19823788546255505,45.0,3.8066624897703196,0.10421913547904554
Manhattan,Upper East Side,0.5584993496268312,-0.13055555555538265,Private room,115,-0.25,1.608695652173913,0.5300546448087431,1,-0.030837004405286344,115.0,4.74493212836325,0.027418623233126653
Brooklyn,Fort Hamilton,-1.3666050523722701,-1.703846153846008,Private room,90,0.75,-0.21739130434782608,,1,1.4096916299559472,90.0,4.499809670330265,0.181286948785627
Brooklyn,Park Slope,-0.7703156021086306,-0.4510683760681837,Entire home/apt,200,-0.25,3.260869565217391,1.4808743169398906,1,0.11013215859030837,200.0,5.298317366548036,0.12451508502988669
